"","soil_ID","treatment","total_dry_weight","meanC","diff","equation1","equation2","BRI"
"57","F19","IF",915.19,622.26,292.93,32.00756127143,47.0751775785042,32.00756127143
"58","F19","IF",1010.52,622.26,388.26,38.4218026362665,62.3951402950535,38.4218026362665
"59","F19","IF",1056.63,622.26,434.37,41.1089974730984,69.8052261112718,41.1089974730984
"60","F19","IF",735.28,622.26,113.02,15.3710151234904,18.1628258284318,15.3710151234904
"61","F21","IF",1074.55,782.71,291.84,27.1592759759899,37.2858402217935,27.1592759759899
"62","F21","IF",959.9,782.71,177.19,18.4592145015106,22.6380140792886,18.4592145015106
"63","F21","IF",955.53,782.71,172.82,18.0862976567978,22.0796974613842,18.0862976567978
"64","F21","IF",692.81,782.71,-89.9000000000001,-12.9761406446212,-11.4857354575769,-11.4857354575769
"65","F21","IF",1005.14,782.71,222.43,22.1292556260819,28.4179325676176,22.1292556260819
"66","F21","IF",854.16,782.71,71.4499999999999,8.3649433361431,9.12854058335781,8.3649433361431
"67","F21","IF",824.21,782.71,41.5,5.03512454350227,5.30209145149545,5.03512454350227
"68","F21","IF",743.25,782.71,-39.46,-5.30911537167844,-5.0414585223135,-5.0414585223135
"69","F22","IF",446.76,601.89875,-155.13875,-34.7252999373265,-25.7748915411438,-25.7748915411438
"70","F22","IF",390.91,601.89875,-210.98875,-53.9737407587425,-35.0538608030005,-35.0538608030005
"71","F22","IF",540.65,601.89875,-61.2487500000001,-11.3287246832517,-10.1759224454279,-10.1759224454279
"72","F22","IF",518.85,601.89875,-83.04875,-16.006312036234,-13.797794064201,-13.797794064201
"73","F22","IF",698.5,601.89875,96.6012499999999,13.8298138869005,16.0494186106882,13.8298138869005
"74","F22","IF",866.24,601.89875,264.34125,30.5159366919099,43.9178931672478,30.5159366919099
"75","F22","IF",627.35,601.89875,25.45125,4.05694588347811,4.22849357969259,4.05694588347811
"76","F22","IF",660.98,601.89875,59.08125,8.93843232775575,9.81581204479989,8.93843232775575
"77","F23","IF",654.98,697.085714285714,-42.1057142857143,-6.42854961765462,-6.04024920075416,-6.04024920075416
"78","F23","IF",647.96,697.085714285714,-49.1257142857143,-7.58159674759464,-7.04729895893106,-7.04729895893106
"79","F23","IF",320.06,697.085714285714,-377.025714285714,-117.798448505191,-54.0859906549717,-54.0859906549717
"80","F23","IF",718.53,697.085714285714,21.4442857142857,2.98446630123804,3.0762767439954,2.98446630123804
"81","F23","IF",633.74,697.085714285714,-63.3457142857143,-9.99553670049458,-9.08722026395606,-9.08722026395606
"82","F23","IF",523.23,697.085714285714,-173.855714285714,-33.2273979484575,-24.9403639642594,-24.9403639642594
"83","F23","IF",601.64,697.085714285714,-95.4457142857142,-15.864256745847,-13.6921059103205,-13.6921059103205
"84","F23","IF",438.31,697.085714285714,-258.775714285714,-59.0394274111278,-37.1225100418067,-37.1225100418067
"85","F29","IF",573.41,657.961111111111,-84.5511111111111,-14.7453150644584,-12.8504724190048,-12.8504724190048
"86","F29","IF",751.86,657.961111111111,93.8988888888889,12.4888794308633,14.2711913064771,12.4888794308633
"87","F29","IF",575.27,657.961111111111,-82.6911111111111,-14.3743131244652,-12.5677809394341,-12.5677809394341
"88","F29","IF",823.98,657.961111111111,166.018888888889,20.1484124479828,25.2323254498324,20.1484124479828
"89","F29","IF",727.47,657.961111111111,69.5088888888889,9.55488046089721,10.5642852921061,9.55488046089721
"90","F29","IF",742.43,657.961111111111,84.468888888889,11.37735394433,12.8379759019868,11.37735394433
"91","F29","IF",823.16,657.961111111111,165.198888888889,20.0688673998845,25.107698023355,20.0688673998845
"92","F31","IF",672.87,453.31,219.56,32.6303743665195,48.4348459111866,32.6303743665195
"93","F31","IF",654,453.31,200.69,30.6865443425076,44.2721316538351,30.6865443425076
"94","F31","IF",427.24,453.31,-26.07,-6.10195674562306,-5.75103130308178,-5.75103130308178
"95","F31","IF",337.49,453.31,-115.82,-34.3180538682628,-25.5498444772893,-25.5498444772893
"96","F31","IF",342.17,453.31,-111.14,-32.4809305316071,-24.5174383975646,-24.5174383975646
"97","F31","IF",351.41,453.31,-101.9,-28.9974673458354,-22.4790981888774,-22.4790981888774
"98","F31","IF",300.16,453.31,-153.15,-51.0227878464819,-33.7848271602215,-33.7848271602215
